Status,Label,Message,ProcessedMessage
receive,1,When life seems tough  go on. When things go wrong  keep moving on. Bear in mind that God has given u strength to keep trying not surrender.,life seem tough go thing go wrong keep move bear mind god given u strength keep tri surrend
receive,1,What you get by achieving your goals is not as important as what you become by achieving your goals.How u change will stay with you forever!,get achiev goal import becom achiev goal u chang stay forev
receive,1,Undertake something that is difficult  it will do u good. Unless u try to do something beyond what u have already mastered  ull never grow.,undertak someth difficult u good unless u tri someth beyond u alreadi master ull never grow
receive,1,There is a direct relationship between joy and effort. The joy of success is in the same ratio as the amount of effort expended to achieve it.,direct relationship joy effort joy success ratio amount effort expend achiev
receive,1,The will to win  the desire to succeed  the urge to reach ur full potential  these are the keys that unlock the door to personal excellence.,win desir succeed urg reach ur full potenti key unlock door person excel
receive,1,The ups and downs in life are what make us who we are. They teach us give us insight on life lessons and give us the strength we need to hold on,up down life make us teach us give us insight life lesson give us strength need hold
receive,1,The road to success is always under construction.You could encounter potholes and delays but you must keep your eye on the goal and keep moving.,road success alway construct could encount pothol delay must keep eye goal keep move
receive,1,The most important things in life have been accomplished by people who kept on trying when there seemed to be no hope at all. Never give up!,import thing life accomplish peopl kept tri seem hope never give
receive,1,The human brain is the most extraordinary computer of all times. Program it in the right way and your life will move in the right direction.,human brain extraordinari comput time program right way life move right direct
receive,1,With what freshness and eagerness  is each new day born; as if to say to every person  Behold! You have one more chance.Go strive for glory.,fresh eager new day born say everi person behold one chanc go strive glori
receive,1,To live a little better  to always be forgiving  to add a little sunshine in this world were living.Never give up on ur desire to stride on,live littl better alway forgiv add littl sunshin world live never give ur desir stride
receive,1,One hurts you so that you may find someone who can heal you  if nobody is there to hurt you  you will never know the person who cares for you.,one hurt may find someon heal nobodi hurt never know person care
receive,1,Obstacles are those frightful things you see when you take your eyes off your goal. Just fix your gaze on your aim and the hurdles will disappear.,obstacl fright thing see take eye goal fix gaze aim hurdl disappear
receive,1,No matter what your current situation is  youve never been more blessed than you are right now. Every second we get is an absolute miracle.,matter current situat youv never bless right everi second get absolut miracl
receive,1,No matter how small and unimportant what were doing may seem  if we do it well  it may soon become the step thatll lead us to better things.,matter small unimport may seem well may soon becom step thatll lead us better thing
receive,1,Dear subscriber  your subscription will expire in 2 days. If you wish to unsubscribe send 'STOP' to 4040.  To enjoy more Dial 4022 at 1N/min. ,dear subscrib subscript expir number day wish unsubscrib send stop number enjoy dial number numbern min
receive,1,Look forward to tomorrow  only then you will be able to fix the mistakes you made today. With every sunrise  rises a new opportunity to succeed.,look forward tomorrow abl fix mistak made today everi sunris rise new opportun succeed
receive,1,Live it up by smiling at the people you meet  knowing that those who do not return the smile need it the most.It costs nothing but gives much.,live smile peopl meet know return smile need cost noth give much
receive,1,Life should be measured not by the number of years but rather by the love shared  the memories made  the joy given and the blessings received.,life measur number year rather love share memori made joy given bless receiv
receive,1,The enormity of your problems is nothing compared with your ability to solve them. By overestimating the problems  you underestimate yourself.,enorm problem noth compar abil solv overestim problem underestim
receive,1,Start by doing whats necessary  then do whats possible and by the end of it  you will be doing the impossible. Never underestimate yourself!,start what necessari what possibl end imposs never underestim
